Work_Order_ID,Job_Number,Train_ID,Work_Type,Description,Priority,Status,Created_Date,Due_Date,Estimated_Hours,Actual_Hours,Assigned_Technician,Department,Cost_Estimate,Parts_Cost,Urgency_Score,Completion_Rate,Notes
WO-C6C90514,JOB-20241208-7250,CR118,PM-Bogie,Bogie bearing inspection and lubrication - CR118,Medium,Closed,2024-12-08,2024-12-27,9,8.0,Tech_3,Mechanical,729,163,70,100.0,Generated on 2024-12-08 - PM-Bogie maintenance
WO-5495906B,JOB-20241209-9372,CR119,Inspection-A,Inspection A for CR119,Low,Cancelled,2024-12-09,2025-01-19,6,,Tech_30,Maintenance,768,784,50,0.0,Generated on 2024-12-09 - Inspection-A maintenance
WO-61F57895,JOB-20241209-9503,CR115,Inspection-B,Inspection B for CR115,Medium,Closed,2024-12-09,2024-12-23,17,20.6,Tech_29,Maintenance,1666,531,70,100.0,Generated on 2024-12-09 - Inspection-B maintenance
WO-E9F8B42B,JOB-20241209-8113,CR123,PM-Bogie,Bogie bearing inspection and lubrication - CR123,Medium,On_Hold,2024-12-09,2024-12-24,14,,Tech_18,Mechanical,2520,639,70,11.429941732779277,Generated on 2024-12-09 - PM-Bogie maintenance
WO-99D98DF6,JOB-20241209-1425,CR103,CM-Electrical,Electrical system corrective maintenance - CR103,Low,Cancelled,2024-12-09,2024-12-23,2,,Tech_11,Electrical,312,4612,50,0.0,Generated on 2024-12-09 - CM-Electrical maintenance
WO-EC2285B4,JOB-20241209-2032,CR102,PM-Brake,Brake pad inspection and replacement - CR102,Low,On_Hold,2024-12-09,2025-01-18,5,,Tech_28,Mechanical,725,901,50,25.54990162395309,Generated on 2024-12-09 - PM-Brake maintenance
WO-8ABD266F,JOB-20241210-2872,CR123,Compliance-Check,Compliance Check for CR123,Medium,On_Hold,2024-12-10,2024-12-19,4,,Tech_29,Quality_Assurance,580,948,70,19.192738545181964,Generated on 2024-12-10 - Compliance-Check maintenance
WO-B7F37949,JOB-20241210-6206,CR103,PM-Doors,PM Doors for CR103,High,Closed,2024-12-10,2024-12-14,3,3.5,Tech_30,Mechanical,453,778,90,100.0,Generated on 2024-12-10 - PM-Doors maintenance
WO-4D4CE152,JOB-20241210-2624,CR113,PM-Bogie,Scheduled bogie maintenance for CR113,High,Closed,2024-12-10,2024-12-13,11,11.8,Tech_26,Mechanical,1155,215,90,100.0,Generated on 2024-12-10 - PM-Bogie maintenance
WO-FC415041,JOB-20241210-5933,CR124,Emergency-Repair,Emergency repair required - CR124,Low,Cancelled,2024-12-10,2024-12-25,14,,Tech_2,Emergency_Response,1904,256,50,0.0,Generated on 2024-12-10 - Emergency-Repair maintenance
WO-0D8935D5,JOB-20241210-8185,CR120,CM-Mechanical,CM Mechanical for CR120,Medium,Closed,2024-12-10,2024-12-21,8,7.5,Tech_1,Mechanical,1344,3205,70,100.0,Generated on 2024-12-10 - CM-Mechanical maintenance
WO-DB94750E,JOB-20241210-4091,CR120,CM-Software,CM Software for CR120,Medium,Closed,2024-12-10,2024-12-22,5,5.6,Tech_2,IT,735,4111,70,100.0,Generated on 2024-12-10 - CM-Software maintenance
WO-23742E04,JOB-20241211-5577,CR107,CM-Software,CM Software for CR107,High,Closed,2024-12-11,2024-12-18,5,6.4,Tech_8,IT,490,3269,90,100.0,Generated on 2024-12-11 - CM-Software maintenance
WO-E0AD6F8B,JOB-20241211-1057,CR108,Seasonal-Maintenance,Seasonal Maintenance for CR108,High,Closed,2024-12-11,2024-12-17,39,31.5,Tech_7,Maintenance,5421,567,90,100.0,Generated on 2024-12-11 - Seasonal-Maintenance maintenance
WO-353B36C4,JOB-20241211-2747,CR117,Inspection-B,Inspection B for CR117,Low,On_Hold,2024-12-11,2025-01-07,12,,Tech_20,Maintenance,1656,227,50,14.733652449739775,Generated on 2024-12-11 - Inspection-B maintenance
WO-8543C1D2,JOB-20241212-1375,CR102,PM-Brake,Brake pad inspection and replacement - CR102,Low,On_Hold,2024-12-12,2025-01-01,5,,Tech_10,Mechanical,805,772,50,24.774425753710382,Generated on 2024-12-12 - PM-Brake maintenance
WO-AFE7B04F,JOB-20241212-2863,CR123,CM-Software,CM Software for CR123,High,Closed,2024-12-12,2024-12-16,6,4.9,Tech_10,IT,612,2699,90,100.0,Generated on 2024-12-12 - CM-Software maintenance
WO-7064EC2D,JOB-20241212-3790,CR122,PM-Brake,Brake pad inspection and replacement - CR122,Medium,Closed,2024-12-12,2024-12-24,4,3.7,Tech_17,Mechanical,732,597,70,100.0,Generated on 2024-12-12 - PM-Brake maintenance
WO-EF96AC47,JOB-20241213-5837,CR123,PM-Doors,PM Doors for CR123,Medium,On_Hold,2024-12-13,2024-12-20,5,,Tech_9,Mechanical,625,872,70,18.271293122982534,Generated on 2024-12-13 - PM-Doors maintenance
WO-B52A8CEA,JOB-20241213-8631,CR107,PM-Brake,Brake system preventive maintenance - CR107,Medium,On_Hold,2024-12-13,2024-12-29,5,,Tech_24,Mechanical,825,388,70,27.08227533788136,Generated on 2024-12-13 - PM-Brake maintenance
WO-7E02EA2F,JOB-20241213-1262,CR121,PM-HVAC,PM HVAC for CR121,Low,Closed,2024-12-13,2025-01-13,6,5.9,Tech_27,Electrical,1110,641,50,100.0,Generated on 2024-12-13 - PM-HVAC maintenance
WO-E07F4B9A,JOB-20241213-5809,CR114,PM-Brake,Brake pad inspection and replacement - CR114,Low,On_Hold,2024-12-13,2024-12-29,4,,Tech_10,Mechanical,556,340,50,18.8170009700654,Generated on 2024-12-13 - PM-Brake maintenance
WO-12AFB152,JOB-20241214-9714,CR116,Compliance-Check,Compliance Check for CR116,Medium,Closed,2024-12-14,2024-12-27,3,3.7,Tech_5,Quality_Assurance,432,364,70,100.0,Generated on 2024-12-14 - Compliance-Check maintenance
WO-EA3BEC13,JOB-20241214-2556,CR104,PM-Bogie,Bogie bearing inspection and lubrication - CR104,Low,Cancelled,2024-12-14,2025-01-13,9,,Tech_26,Mechanical,774,644,50,0.0,Generated on 2024-12-14 - PM-Bogie maintenance
WO-4C97BD90,JOB-20241215-8907,CR101,PM-Doors,PM Doors for CR101,Low,On_Hold,2024-12-15,2025-01-02,4,,Tech_3,Mechanical,668,959,50,21.44808725621121,Generated on 2024-12-15 - PM-Doors maintenance
WO-07530233,JOB-20241215-3386,CR101,PM-Brake,Brake pad inspection and replacement - CR101,Low,On_Hold,2024-12-15,2025-01-24,3,,Tech_3,Mechanical,240,428,50,17.661257162929058,Generated on 2024-12-15 - PM-Brake maintenance
WO-0FA80E1A,JOB-20241216-8668,CR106,CM-Mechanical,CM Mechanical for CR106,Medium,On_Hold,2024-12-16,2024-12-23,14,,Tech_19,Mechanical,1778,4051,70,28.452994072855642,Generated on 2024-12-16 - CM-Mechanical maintenance
WO-0443DB23,JOB-20241216-8799,CR114,CM-Electrical,Electrical system corrective maintenance - CR114,Medium,On_Hold,2024-12-16,2025-01-05,9,,Tech_2,Electrical,1161,3495,70,11.093539022729537,Generated on 2024-12-16 - CM-Electrical maintenance
WO-E0A52127,JOB-20241216-3010,CR117,CM-Electrical,Power supply issue resolution - CR117,Medium,On_Hold,2024-12-16,2025-01-04,5,,Tech_28,Electrical,985,2144,70,18.3175070090962,Generated on 2024-12-16 - CM-Electrical maintenance
WO-A7A069C3,JOB-20241217-8411,CR112,Inspection-C,Inspection C for CR112,Low,Cancelled,2024-12-17,2025-01-28,17,,Tech_29,Maintenance,2380,272,50,0.0,Generated on 2024-12-17 - Inspection-C maintenance
WO-B4AFC829,JOB-20241217-3016,CR107,PM-Bogie,Bogie bearing inspection and lubrication - CR107,Medium,On_Hold,2024-12-17,2025-01-05,14,,Tech_3,Mechanical,1974,536,70,15.120262008019731,Generated on 2024-12-17 - PM-Bogie maintenance
WO-E737923D,JOB-20241217-8951,CR104,Emergency-Repair,Emergency repair required - CR104,Low,On_Hold,2024-12-17,2025-01-06,2,,Tech_29,Emergency_Response,346,942,50,10.216983631794484,Generated on 2024-12-17 - Emergency-Repair maintenance
WO-A0970DEC,JOB-20241217-4479,CR108,PM-HVAC,PM HVAC for CR108,Medium,On_Hold,2024-12-17,2024-12-25,8,,Tech_4,Electrical,944,983,70,13.172116309761659,Generated on 2024-12-17 - PM-HVAC maintenance
WO-5F4A6187,JOB-20241217-4593,CR110,Seasonal-Maintenance,Seasonal Maintenance for CR110,Low,Cancelled,2024-12-17,2025-01-31,20,,Tech_4,Maintenance,1960,224,50,0.0,Generated on 2024-12-17 - Seasonal-Maintenance maintenance
WO-39B2C4AD,JOB-20241217-5611,CR119,Inspection-A,Inspection A for CR119,Medium,Closed,2024-12-17,2025-01-07,6,6.0,Tech_16,Maintenance,1038,414,70,100.0,Generated on 2024-12-17 - Inspection-A maintenance
WO-C13CF205,JOB-20241218-3628,CR124,PM-HVAC,PM HVAC for CR124,Low,On_Hold,2024-12-18,2025-01-09,6,,Tech_25,Electrical,600,633,50,29.139687764759906,Generated on 2024-12-18 - PM-HVAC maintenance
WO-5DB191ED,JOB-20241218-4728,CR114,Compliance-Check,Compliance Check for CR114,Medium,On_Hold,2024-12-18,2025-01-08,4,,Tech_11,Quality_Assurance,720,625,70,15.852367351616369,Generated on 2024-12-18 - Compliance-Check maintenance
WO-F8E62419,JOB-20241218-3375,CR119,CM-Mechanical,CM Mechanical for CR119,Medium,On_Hold,2024-12-18,2025-01-01,10,,Tech_1,Mechanical,1880,2419,70,18.34540825054828,Generated on 2024-12-18 - CM-Mechanical maintenance
WO-12CC8297,JOB-20241218-1260,CR105,Emergency-Repair,Emergency repair required - CR105,Critical,Closed,2024-12-18,2024-12-19,38,45.0,Tech_14,Emergency_Response,4864,338,100,100.0,Generated on 2024-12-18 - Emergency-Repair maintenance
WO-EF668A22,JOB-20241218-4694,CR123,CM-Electronics,CM Electronics for CR123,Low,On_Hold,2024-12-18,2025-01-08,6,,Tech_16,Electronics,474,3519,50,14.852600431757583,Generated on 2024-12-18 - CM-Electronics maintenance
WO-550E67CB,JOB-20241219-7738,CR122,PM-Bogie,Scheduled bogie maintenance for CR122,Low,Cancelled,2024-12-19,2025-01-30,11,,Tech_8,Mechanical,1232,568,50,0.0,Generated on 2024-12-19 - PM-Bogie maintenance
WO-C31FF7FC,JOB-20241219-1606,CR107,PM-Traction,PM Traction for CR107,High,Closed,2024-12-19,2024-12-23,21,27.2,Tech_3,Electrical,1764,775,90,100.0,Generated on 2024-12-19 - PM-Traction maintenance
WO-BE233AB3,JOB-20241219-6652,CR111,Seasonal-Maintenance,Seasonal Maintenance for CR111,Low,Closed,2024-12-19,2025-01-22,22,19.6,Tech_19,Maintenance,3564,453,50,100.0,Generated on 2024-12-19 - Seasonal-Maintenance maintenance
WO-4445E2AD,JOB-20241219-2539,CR121,PM-Brake,Brake system preventive maintenance - CR121,Medium,On_Hold,2024-12-19,2025-01-01,4,,Tech_8,Mechanical,548,355,70,22.28594968677673,Generated on 2024-12-19 - PM-Brake maintenance
WO-7BD3FA86,JOB-20241220-3984,CR120,Seasonal-Maintenance,Seasonal Maintenance for CR120,Low,On_Hold,2024-12-20,2025-01-13,16,,Tech_3,Maintenance,1728,584,50,28.508163786815558,Generated on 2024-12-20 - Seasonal-Maintenance maintenance
WO-3418E813,JOB-20241220-2882,CR124,PM-HVAC,PM HVAC for CR124,Low,On_Hold,2024-12-20,2025-01-05,7,,Tech_12,Electrical,1078,370,50,19.59553337963605,Generated on 2024-12-20 - PM-HVAC maintenance
WO-C23A9C7E,JOB-20241220-9225,CR119,CM-Software,CM Software for CR119,Low,Cancelled,2024-12-20,2025-01-27,5,,Tech_29,IT,930,1287,50,0.0,Generated on 2024-12-20 - CM-Software maintenance
WO-A5993EE5,JOB-20241220-9784,CR108,CM-Electrical,Power supply issue resolution - CR108,Medium,On_Hold,2024-12-20,2024-12-30,18,,Tech_25,Electrical,2466,2181,70,16.116273354493828,Generated on 2024-12-20 - CM-Electrical maintenance
WO-099566ED,JOB-20241221-6317,CR118,PM-Brake,Brake system preventive maintenance - CR118,Medium,Closed,2024-12-21,2024-12-31,6,7.7,Tech_28,Mechanical,552,856,70,100.0,Generated on 2024-12-21 - PM-Brake maintenance
WO-D329CB04,JOB-20241221-4499,CR123,PM-Traction,PM Traction for CR123,High,Closed,2024-12-21,2024-12-25,18,22.0,Tech_10,Electrical,1980,763,90,100.0,Generated on 2024-12-21 - PM-Traction maintenance
WO-14D08D3D,JOB-20241222-4264,CR102,PM-Bogie,Scheduled bogie maintenance for CR102,Low,Cancelled,2024-12-22,2025-01-21,8,,Tech_15,Mechanical,1320,596,50,0.0,Generated on 2024-12-22 - PM-Bogie maintenance
WO-C3A9B4AE,JOB-20241223-3184,CR121,Inspection-C,Inspection C for CR121,Medium,On_Hold,2024-12-23,2024-12-31,21,,Tech_22,Maintenance,3654,172,70,16.55244074376351,Generated on 2024-12-23 - Inspection-C maintenance
WO-E9AAC0DB,JOB-20241223-8345,CR107,Compliance-Check,Compliance Check for CR107,Medium,On_Hold,2024-12-23,2025-01-11,5,,Tech_30,Quality_Assurance,975,481,70,12.85419594829352,Generated on 2024-12-23 - Compliance-Check maintenance
WO-5DB43F15,JOB-20241223-7009,CR109,Inspection-C,Inspection C for CR109,Medium,On_Hold,2024-12-23,2025-01-02,22,,Tech_14,Maintenance,4004,158,70,10.940539535786588,Generated on 2024-12-23 - Inspection-C maintenance
WO-A4AB7A83,JOB-20241223-2949,CR124,PM-Doors,PM Doors for CR124,Medium,On_Hold,2024-12-23,2025-01-12,3,,Tech_12,Mechanical,510,147,70,23.43543150468408,Generated on 2024-12-23 - PM-Doors maintenance
WO-5E2056F2,JOB-20241224-4252,CR118,Inspection-C,Inspection C for CR118,Low,Closed,2024-12-24,2025-01-31,21,27.3,Tech_17,Maintenance,3864,218,50,100.0,Generated on 2024-12-24 - Inspection-C maintenance
WO-28CEA46D,JOB-20241224-6950,CR110,Inspection-B,Inspection B for CR110,Medium,Closed,2024-12-24,2025-01-09,13,14.8,Tech_7,Maintenance,1261,780,70,100.0,Generated on 2024-12-24 - Inspection-B maintenance
WO-92155C60,JOB-20241224-9822,CR115,CM-Software,CM Software for CR115,Medium,Closed,2024-12-24,2025-01-01,5,5.3,Tech_7,IT,895,3919,70,100.0,Generated on 2024-12-24 - CM-Software maintenance
WO-9270DD5F,JOB-20241225-3134,CR113,CM-Electronics,CM Electronics for CR113,Low,On_Hold,2024-12-25,2025-02-05,3,,Tech_1,Electronics,429,3650,50,22.085558886638037,Generated on 2024-12-25 - CM-Electronics maintenance
WO-243422CC,JOB-20241225-1694,CR124,CM-Electronics,CM Electronics for CR124,Low,Closed,2024-12-25,2025-01-17,4,3.7,Tech_21,Electronics,460,4326,50,100.0,Generated on 2024-12-25 - CM-Electronics maintenance
WO-047B9217,JOB-20241225-3619,CR101,Inspection-A,Inspection A for CR101,Medium,On_Hold,2024-12-25,2025-01-05,9,,Tech_22,Maintenance,1062,356,70,15.124670866695148,Generated on 2024-12-25 - Inspection-A maintenance
WO-955DECDE,JOB-20241225-9484,CR110,PM-Brake,Brake pad inspection and replacement - CR110,Low,Cancelled,2024-12-25,2025-01-28,4,,Tech_29,Mechanical,652,374,50,0.0,Generated on 2024-12-25 - PM-Brake maintenance
WO-3FEE01E4,JOB-20241225-4641,CR108,PM-Bogie,Scheduled bogie maintenance for CR108,Low,Closed,2024-12-25,2025-01-16,6,5.4,Tech_10,Mechanical,684,899,50,100.0,Generated on 2024-12-25 - PM-Bogie maintenance
WO-A974995A,JOB-20241225-4093,CR113,PM-Bogie,Scheduled bogie maintenance for CR113,High,Closed,2024-12-25,2024-12-31,18,14.7,Tech_18,Mechanical,1692,836,90,100.0,Generated on 2024-12-25 - PM-Bogie maintenance
WO-E81ED7AD,JOB-20241226-5516,CR102,Inspection-B,Inspection B for CR102,Critical,Closed,2024-12-26,2024-12-28,22,22.7,Tech_22,Maintenance,2992,585,100,100.0,Generated on 2024-12-26 - Inspection-B maintenance
WO-F8EBEE31,JOB-20241226-5175,CR114,Compliance-Check,Compliance Check for CR114,Low,Closed,2024-12-26,2025-01-23,1,1.1,Tech_24,Quality_Assurance,171,651,50,100.0,Generated on 2024-12-26 - Compliance-Check maintenance
WO-55542785,JOB-20241227-5552,CR124,Inspection-B,Inspection B for CR124,Medium,Closed,2024-12-27,2025-01-17,19,21.1,Tech_5,Maintenance,2717,479,70,100.0,Generated on 2024-12-27 - Inspection-B maintenance
WO-57CE152D,JOB-20241227-1779,CR108,PM-Bogie,Scheduled bogie maintenance for CR108,Medium,Closed,2024-12-27,2025-01-03,12,12.0,Tech_7,Mechanical,2388,642,70,100.0,Generated on 2024-12-27 - PM-Bogie maintenance
WO-A6CC5347,JOB-20241228-9426,CR124,CM-Software,CM Software for CR124,Medium,On_Hold,2024-12-28,2025-01-12,7,,Tech_24,IT,819,3389,70,20.088308086918317,Generated on 2024-12-28 - CM-Software maintenance
WO-A63E34FC,JOB-20241229-7795,CR124,CM-Electronics,CM Electronics for CR124,Medium,On_Hold,2024-12-29,2025-01-06,3,,Tech_13,Electronics,552,2202,70,13.867343719239644,Generated on 2024-12-29 - CM-Electronics maintenance
WO-8FF33219,JOB-20241229-6459,CR106,Inspection-A,Inspection A for CR106,Medium,On_Hold,2024-12-29,2025-01-19,8,,Tech_27,Maintenance,680,644,70,29.61882863686322,Generated on 2024-12-29 - Inspection-A maintenance
WO-A4D7E0D3,JOB-20241230-5619,CR118,Emergency-Repair,Urgent maintenance intervention - CR118,Low,Cancelled,2024-12-30,2025-02-02,10,,Tech_22,Emergency_Response,1660,960,50,0.0,Generated on 2024-12-30 - Emergency-Repair maintenance
WO-B8C2761C,JOB-20241230-2373,CR116,Inspection-B,Inspection B for CR116,Low,Cancelled,2024-12-30,2025-02-09,15,,Tech_11,Maintenance,2940,613,50,0.0,Generated on 2024-12-30 - Inspection-B maintenance
WO-82885975,JOB-20241230-6213,CR124,PM-Bogie,Bogie bearing inspection and lubrication - CR124,Medium,On_Hold,2024-12-30,2025-01-14,15,,Tech_10,Mechanical,1890,418,70,21.737347831870576,Generated on 2024-12-30 - PM-Bogie maintenance
WO-592AC8AA,JOB-20241230-2820,CR103,Seasonal-Maintenance,Seasonal Maintenance for CR103,Low,Closed,2024-12-30,2025-01-19,20,22.5,Tech_21,Maintenance,4000,226,50,100.0,Generated on 2024-12-30 - Seasonal-Maintenance maintenance
WO-75DA527E,JOB-20241230-7761,CR104,Emergency-Repair,Emergency repair required - CR104,Low,Cancelled,2024-12-30,2025-02-05,19,,Tech_27,Emergency_Response,2356,166,50,0.0,Generated on 2024-12-30 - Emergency-Repair maintenance
WO-E12F260A,JOB-20241231-6805,CR117,PM-Brake,Brake pad inspection and replacement - CR117,Medium,On_Hold,2024-12-31,2025-01-10,4,,Tech_10,Mechanical,340,427,70,26.690263084137086,Generated on 2024-12-31 - PM-Brake maintenance
WO-7DB4E90D,JOB-20241231-7247,CR102,Inspection-C,Inspection C for CR102,High,Closed,2024-12-31,2025-01-06,36,38.1,Tech_30,Maintenance,6912,877,90,100.0,Generated on 2024-12-31 - Inspection-C maintenance
WO-41973CF6,JOB-20241231-8959,CR106,Seasonal-Maintenance,Seasonal Maintenance for CR106,Medium,Closed,2024-12-31,2025-01-11,37,45.7,Tech_23,Maintenance,4958,1000,70,100.0,Generated on 2024-12-31 - Seasonal-Maintenance maintenance
WO-6BFDB92E,JOB-20241231-9593,CR118,Compliance-Check,Compliance Check for CR118,Medium,On_Hold,2024-12-31,2025-01-14,4,,Tech_22,Quality_Assurance,532,435,70,23.87643199646474,Generated on 2024-12-31 - Compliance-Check maintenance
WO-E37E86FE,JOB-20250101-5343,CR110,CM-Software,CM Software for CR110,Medium,Closed,2025-01-01,2025-01-12,4,3.3,Tech_2,IT,404,2537,70,100.0,Generated on 2025-01-01 - CM-Software maintenance
WO-AC6E105C,JOB-20250101-4802,CR111,Emergency-Repair,Emergency repair required - CR111,High,Closed,2025-01-01,2025-01-06,11,11.9,Tech_13,Emergency_Response,1111,810,90,100.0,Generated on 2025-01-01 - Emergency-Repair maintenance
WO-9303D5BD,JOB-20250101-2355,CR112,Emergency-Repair,Urgent maintenance intervention - CR112,High,Closed,2025-01-01,2025-01-08,2,1.6,Tech_14,Emergency_Response,332,621,90,100.0,Generated on 2025-01-01 - Emergency-Repair maintenance
WO-73135E36,JOB-20250101-3833,CR111,Compliance-Check,Compliance Check for CR111,Low,Closed,2025-01-01,2025-01-15,3,3.3,Tech_3,Quality_Assurance,363,363,50,100.0,Generated on 2025-01-01 - Compliance-Check maintenance
WO-A594B4AC,JOB-20250101-7384,CR120,Compliance-Check,Compliance Check for CR120,High,Closed,2025-01-01,2025-01-08,3,2.9,Tech_28,Quality_Assurance,258,819,90,100.0,Generated on 2025-01-01 - Compliance-Check maintenance
WO-44AAA192,JOB-20250101-6829,CR122,PM-Doors,PM Doors for CR122,Medium,Closed,2025-01-01,2025-01-17,5,5.4,Tech_22,Mechanical,490,718,70,100.0,Generated on 2025-01-01 - PM-Doors maintenance
WO-ADBAE803,JOB-20250102-9892,CR120,Compliance-Check,Compliance Check for CR120,Low,Closed,2025-01-02,2025-01-30,4,4.0,Tech_9,Quality_Assurance,736,444,50,100.0,Generated on 2025-01-02 - Compliance-Check maintenance
WO-1C0FAF8B,JOB-20250102-6133,CR108,Inspection-A,Inspection A for CR108,High,Closed,2025-01-02,2025-01-07,9,9.5,Tech_6,Maintenance,1440,927,90,100.0,Generated on 2025-01-02 - Inspection-A maintenance
WO-3AA119E1,JOB-20250102-1495,CR102,PM-Traction,PM Traction for CR102,Low,Closed,2025-01-02,2025-01-31,14,18.1,Tech_6,Electrical,1778,970,50,100.0,Generated on 2025-01-02 - PM-Traction maintenance
WO-7930F31B,JOB-20250102-2895,CR107,Compliance-Check,Compliance Check for CR107,Low,Cancelled,2025-01-02,2025-02-16,4,,Tech_2,Quality_Assurance,480,116,50,0.0,Generated on 2025-01-02 - Compliance-Check maintenance
WO-E3660F82,JOB-20250103-5052,CR116,CM-Electrical,Electrical system corrective maintenance - CR116,Low,On_Hold,2025-01-03,2025-01-22,9,,Tech_11,Electrical,1431,1002,50,20.64586516477852,Generated on 2025-01-03 - CM-Electrical maintenance
WO-238D3437,JOB-20250104-1387,CR108,Seasonal-Maintenance,Seasonal Maintenance for CR108,High,Closed,2025-01-04,2025-01-08,40,33.2,Tech_6,Maintenance,4440,847,90,100.0,Generated on 2025-01-04 - Seasonal-Maintenance maintenance
WO-7D5F0C16,JOB-20250105-5694,CR111,CM-Software,CM Software for CR111,Medium,Closed,2025-01-05,2025-01-14,1,1.2,Tech_23,IT,152,2625,70,100.0,Generated on 2025-01-05 - CM-Software maintenance
WO-E76FF0D2,JOB-20250106-6244,CR113,PM-Doors,PM Doors for CR113,Medium,On_Hold,2025-01-06,2025-01-13,3,,Tech_27,Mechanical,345,589,70,20.912738850091777,Generated on 2025-01-06 - PM-Doors maintenance
WO-10F09881,JOB-20250106-1993,CR101,PM-Brake,Brake pad inspection and replacement - CR101,High,Closed,2025-01-06,2025-01-11,7,8.3,Tech_24,Mechanical,742,610,90,100.0,Generated on 2025-01-06 - PM-Brake maintenance
WO-6DD66603,JOB-20250106-2909,CR114,CM-Electronics,CM Electronics for CR114,Low,On_Hold,2025-01-06,2025-02-06,3,,Tech_4,Electronics,243,1974,50,28.96528312488068,Generated on 2025-01-06 - CM-Electronics maintenance
WO-FFF4C838,JOB-20250106-8687,CR110,Emergency-Repair,Emergency repair required - CR110,Low,Closed,2025-01-06,2025-02-04,17,20.7,Tech_1,Emergency_Response,2465,978,50,100.0,Generated on 2025-01-06 - Emergency-Repair maintenance
WO-437D9786,JOB-20250106-6008,CR111,PM-Traction,PM Traction for CR111,High,Closed,2025-01-06,2025-01-13,16,13.6,Tech_18,Electrical,1792,786,90,100.0,Generated on 2025-01-06 - PM-Traction maintenance
